Warsaw,Łódź,Kraków,Wrocław,Poznań,Gdańsk,Szczecin,Bydgoszcz,Lublin,Katowice,Białystok,Gdynia,Częstochowa,Sosnowiec,Radom,Kielce,Gliwice,Toruń,Zabrze,Bytom,Bielsko-Biala,Olsztyn,Rzeszów,Ruda Śląska,Rybnik,Tychy,Białołeka,Opole,Elbląg,Płock,Wałbrzych,Gorzów Wielkopolski,Włocławek,Zielona Góra,Tarnów,Dąbrowa Górnicza,Chorzów,Kalisz,Koszalin,Legnica,Słupsk,Jaworzno,Jastrzębie Zdrój,Grudziądz,Nowy Sącz,Konin,Piotrków Trybunalski,Inowrocław,Lubin,Jelenia Góra
139.73925774674458,101.43134475446332,293.8849680125581,221.6621003032941,147.0852905277551,191.4990842033353,314.02862813349475,88.61864209493567,285.73874363239054,265.74381856731304,280.0311262378495,210.99960548344518,205.93724403723874,262.582004852046,198.54144575200337,224.9402331858257,262.7700295125802,51.458507143519626,259.07011751867145,255.9354982986182,314.20910642265784,157.6582141200136,354.1560537957737,266.1336996409965,286.0007317408672,279.2989873546189,133.96598043298272,233.42391043687692,168.76138158155769,44.578166995695454,283.38677510060097,258.8854466932299,0.0,254.81571871471502,321.8180625627621,257.50522106717995,260.5380258485973,118.99416624296953,257.5963511363413,255.44800488440092,242.69382205928864,272.0161678685865,301.3734156124414,95.29240762799616,355.1778460366151,72.76907975656023,144.85754114620573,56.67509260201695,240.171974140765,300.89429109334515
377.5199587310656,273.08310403047835,373.4433603905573,140.68169026884587,110.32429056759501,340.7398862289515,178.06383343383726,214.636155608585,493.43428194767404,308.54144148616626,534.5267761812563,350.7543554109151,281.2360025669928,310.86730659958755,393.38745066350526,374.3668072733344,286.54416965242666,241.2681744719008,290.53183233179146,297.09557431566714,341.84065261801703,392.5531726505924,500.644065984702,299.10838085785946,294.69010765389265,313.81175356192546,375.45943352702,219.0947793384331,358.8092121614989,293.8921599865735,140.25623967991072,91.07649317611082,254.81571871471502,0.0,439.04223267642533,313.4716044689533,302.29818425058625,178.582241037836,255.0841898007393,92.51158071475476,298.87087589510895,326.04071483323804,307.660326476034,278.3557838255077,446.3491793741715,190.26984409011192,295.3098219555897,210.3780465345423,76.36207939306432,116.19948100244957
246.4095846378718,222.2974444502323,75.20429930530312,304.2441486216239,388.06423573428174,507.9908024236771,583.2347537554192,402.3716693132846,176.93325726518938,142.27290628078123,378.06156636332656,527.9832659531938,158.11914951082238,137.56211990758084,154.82979893327533,98.58343007580143,167.59018973532645,372.23961550390027,160.54142636269765,150.90889392381314,140.5216661159567,420.1358194048698,72.35721427396074,154.26734651161593,174.80536926262067,144.83924109930584,256.57995837593995,229.24461121630029,472.60212074171034,295.39322274127625,343.7811082939277,501.16196699851645,321.8180625627621,439.04223267642533,0.0,131.81387554144578,147.00959942579792,281.05506490291145,569.1275805764363,365.43677964228283,563.2748479043137,123.92527421210968,172.5804374829643,415.32747270191686,48.301281182854225,311.12390760760195,179.20702625740535,362.67899781283285,370.50852212031714,384.9510399214257
245.40898842252463,160.85081975443006,60.261271823980515,174.997201146443,279.3776483293013,448.40564776848373,469.2627046395664,320.94402786683423,257.2958614458024,15.134751337955283,413.69152248505566,467.57062185114916,51.74476235190896,8.878753389880202,180.81447029297223,116.78550401132574,37.721971082202536,300.90017486216544,29.761202137806016,19.36415208492933,57.980827214677,393.1709173217484,201.56635696494092,26.139342928277742,54.026134688312204,27.679971190264574,252.78681920617714,97.98900386853634,424.7978801584074,248.50315772057007,211.97155294875103,383.32037518217635,257.50522106717995,313.4716044689533,131.81387554144578,0.0,16.66735479931317,176.75748839608556,476.18691718734334,235.0867303658541,482.3344007623886,15.151159353267222,61.53775158969028,351.6452492260872,132.87759087447554,220.31201224707212,124.17537991870304,281.6901210845774,241.8325417107522,253.1445229059393
256.6151999379533,166.57878224789175,73.71393031526033,162.72184257448365,273.34892172463344,450.4853038412858,461.07293908727763,320.3020483606557,273.5050211840638,6.4927491829617505,426.6661974722352,469.4290257813166,55.574961389820274,9.448683794382637,195.2751861965581,132.52282142140209,21.15820362387488,302.2221271418604,13.547646496005417,5.536023370286689,53.997935038892436,400.0231462323504,217.39880127129268,9.897410263573535,38.54451948315881,18.761212129792543,263.61515251899453,84.64466502950884,428.7188470218172,254.30224598885766,197.00693959660896,374.36416084782434,260.5380258485973,302.29818425058625,147.00959942579792,16.66735479931317,0.0,173.199660073549,472.4986739992938,221.8874008967371,480.80762658772863,24.129704226212418,48.255802453572635,353.73309373996614,144.81125900386704,219.07335645421253,132.5498917940143,281.52643544192136,229.5661298010591,238.33770295857508
206.6341875934021,95.17209350447631,229.02773783549557,103.82613722413156,107.00917322184411,290.5276146593896,302.4338880329788,151.5984791239047,314.88560300685936,179.47370414379736,376.05730918879794,308.05834603828424,129.10329684875188,178.57756323582294,214.88000473268812,202.1902281017683,167.80327072803112,143.47709120385454,166.91572770474954,167.7780828873912,225.78913107394902,276.60797679733673,334.1027306434128,175.4577139352208,187.70055185473623,190.69708526225347,206.6426430080839,121.63763628603091,280.13755119649056,140.62973529950193,167.0573246809539,222.997608765404,118.99416624296953,178.582241037836,281.05506490291145,176.75748839608556,173.199660073549,0.0,299.49263050389095,146.95298855058434,308.79559823692233,191.8202558510541,203.63113671049098,196.74081663040184,300.4359057121234,52.56140329897762,118.19990911650628,115.99223727829691,136.56226806536802,189.9999630773012
389.1946208790299,348.4840159566797,526.349542548055,348.9419086856646,205.03182242100726,161.7691988320566,136.17573554686285,169.71185271120007,540.6314297571174,478.8264833708114,475.324650865229,157.0919805703904,427.3339488523279,478.05724886876766,456.13518075382177,476.7096125393091,465.5643499860221,206.99047486807697,465.5026372046217,467.0366918045185,524.3333448741681,286.249380245838,609.1295871788591,474.2226661889605,483.3628648115627,489.645430980446,381.0802159046342,409.2604147339971,210.6935826895524,297.4918758731168,380.69245329534226,173.6880391796813,257.5963511363413,255.0841898007393,569.1275805764363,476.18691718734334,472.4986739992938,299.49263050389095,0.0,331.8419710066288,63.11370839750508,491.2767989307344,499.0570931432138,186.86459869914248,595.4307230267704,259.2069892138444,390.43589213902385,207.8795862170332,310.62814145647957,367.5701944344782
352.72296828825296,237.6057974483861,295.2158111481019,61.99579194924187,143.17495471464323,387.31966913792434,269.8583044427431,247.1961681027992,445.84330991826954,227.72922175663462,522.9430285296734,400.79109848439134,212.2961891027785,231.02061550736096,347.1381735033463,314.44797018105265,203.91637643521952,260.5485231332443,209.11907619141172,217.10785069274456,255.7308003697563,409.34446825958617,431.63475548481574,217.13441685933142,208.46331534670466,230.8221592149953,353.24063957912625,137.2697712040966,393.5281513929325,285.07090435695494,49.52250633508427,181.39470085262815,255.44800488440092,92.51158071475476,365.43677964228283,235.0867303658541,221.8874008967371,146.95298855058434,331.8419710066288,0.0,366.47424534636974,246.01613159101638,220.17504881522132,308.0664354721451,366.57889870488435,182.77967609206635,247.09638099578473,227.8248152414734,21.397055770221375,45.894140770858634
362.7016331654503,341.0230054747563,527.9208141875864,374.0654212452824,228.8359437640103,105.59782582580046,198.72017327667217,162.33385248272398,515.4414484979441,486.8920241250782,429.0879324835569,97.27059457036076,431.5907383476088,485.321083971098,438.11543277297983,467.381155216565,476.56146669365654,191.4586823451168,475.4007576285821,475.5122587724595,534.1206903456381,238.26964969404472,596.604069248749,483.789698829922,496.33761673619864,498.79141445309386,353.65503160959196,425.9671452832723,158.2453318718012,277.0982788247577,413.6602339299248,225.8012032188873,242.69382205928864,298.87087589510895,563.2748479043137,482.3344007623886,480.80762658772863,308.79559823692233,63.11370839750508,366.47424534636974,0.0,497.47386781268546,512.2512927133585,156.83318669121059,593.8208418771064,262.0245101648275,384.37476188199787,202.27179310724176,345.0841972291016,405.88414870116594
255.53730398950253,174.60952532992158,49.7951411472777,186.73140167093175,294.0844097507254,463.0806531801197,483.36376598924903,336.0437414081536,259.1514987808645,18.565321306252322,421.7108179503399,482.2908036887956,66.59682714728652,15.1751754210144,187.15537163570025,120.84969971361663,43.767401130936996,315.76177749603465,37.23145827663792,29.03661586353392,45.582748889517696,406.13953876318544,195.04233846457007,30.35916139865513,53.60562304188684,23.24467288989182,263.23665788713384,108.76628816675563,438.9721531912743,262.0821002576473,220.72576124895383,397.10005902104183,272.0161678685865,326.04071483323804,123.92527421210968,15.151159353267222,24.129704226212418,191.8202558510541,491.2767989307344,246.01613159101638,497.47386781268546,0.0,57.16717564309592,366.34110205511644,120.73670082320206,235.4536441241927,136.80491079646714,296.75527267829233,253.59104944702855,262.1242094807249
304.7921598473497,211.46755090188594,98.02641173801935,167.53524789692395,295.70439020089435,488.93363400670864,475.25860700188304,354.448397135761,316.31273182955044,46.664648183539114,474.78139631842583,507.44309790882113,101.30683291007824,52.73161628306341,242.3440395500741,177.49063357157436,38.73550020625673,340.0746183388761,43.75099873187787,50.56161781100264,36.90974017610368,445.1759302689188,244.91829486414824,39.218690285821566,15.932793395115906,34.50230890735689,311.6963169826569,92.07287831153506,470.12318288025807,298.7091604518359,186.07698352307762,386.76562311557984,301.3734156124414,307.660326476034,172.5804374829643,61.53775158969028,48.255802453572635,203.63113671049098,499.0570931432138,220.17504881522132,512.2512927133585,57.16717564309592,0.0,392.5654909994492,156.8000331785014,253.19550985923377,179.76942638135168,316.9108365243368,231.92227632035522,227.27378688335406
205.98996531193717,196.63752091128728,389.17550597404545,289.7503283992255,171.0994599593645,96.77740376961033,278.1478911496745,63.75866946747956,358.7045213007241,359.1732377612725,295.577318440317,115.97149998374489,299.919148162625,356.33268636856087,282.6157040789622,317.4573795196192,354.36205581498757,53.31529694208892,351.29279271200045,348.93341265392553,407.65914399456193,119.37826636902554,443.1027124436378,358.75172096843994,376.89631915792967,372.4495624004168,197.10313724712782,317.75679462238105,85.83895359057773,122.16113857678128,345.4928369060679,249.48817576082175,95.29240762799616,278.3557838255077,415.32747270191686,351.6452492260872,353.73309373996614,196.74081663040184,186.86459869914248,308.0664354721451,156.83318669121059,366.34110205511644,392.5654909994492,0.0,449.95612081571187,144.1881978639684,239.92084792720306,82.90376988517411,289.06656113686887,353.6105672008991
290.83334212075357,253.98306350300464,73.23801743065489,307.4547136024163,406.5316039825976,544.3193353332889,599.4991669799153,431.73781960881263,224.28980917852152,138.86911955148284,426.3034788670926,564.2151933066716,172.01333787629682,135.86468360739613,200.55173775836275,138.9215271232715,162.89546942048412,404.3495833854255,157.45985666871886,149.7672290257696,120.70509339615172,462.5793448152613,104.38550928501202,149.5396021301163,163.28115033764726,136.60488220289193,300.7869991363305,229.4278872258276,511.4365993098537,332.5214865136181,339.0552171538605,514.7817392555146,355.1778460366151,446.3491793741715,48.301281182854225,132.87759087447554,144.81125900386704,300.4359057121234,595.4307230267704,366.57889870488435,593.8208418771064,120.73670082320206,156.8000331785014,449.95612081571187,0.0,336.22427056967086,210.41420054685716,391.7757792165755,374.31899976992435,380.58133051069433
188.01625359694282,97.68537142368731,267.591546116398,150.52755212241576,92.10271641242211,238.1937672695562,282.2788794531774,101.42716196497791,316.20134309019653,225.07536442543562,346.25199850921075,255.92674900280832,169.77333284600252,223.35701049591827,218.98388062176227,222.77208104970188,216.17072606947582,90.95203369039727,214.34745383985938,213.84774230642861,272.70495020750155,229.07201522066774,356.6489777892397,222.51703463392215,237.29443832340075,237.26905762311162,185.43723818963687,173.96490696112363,227.91409466901155,105.10189713833627,211.18362337131938,212.4783345911274,72.76907975656023,190.26984409011192,311.12390760760195,220.31201224707212,219.07335645421253,52.56140329897762,259.2069892138444,182.77967609206635,262.0245101648275,235.4536441241927,253.19550985923377,144.1881978639684,336.22427056967086,0.0,135.02886106435173,63.996191273412585,167.9770975468977,228.14725655242526
128.41590915198688,43.57856581014196,150.34998489512145,188.87909839873666,220.42281647553074,335.2070174083883,415.3214284394611,223.1662419279596,199.69506445954988,136.08680277224454,303.8828853897285,354.960847321379,78.87263384603052,131.31211708358182,100.1588211900305,87.7458526594382,142.71840651638186,194.0317790334605,136.31351528091466,129.41021811314167,182.0117999207102,269.37679898965894,221.6249558895459,140.7318707393614,166.85051333071513,150.2431371169547,134.01414804683736,148.66088445565757,306.0627829342755,126.91251522757726,248.9520520039882,339.69005589921676,144.85754114620573,295.3098219555897,179.20702625740535,124.17537991870304,132.5498917940143,118.19990911650628,390.43589213902385,247.09638099578473,384.37476188199787,136.80491079646714,179.76942638135168,239.92084792720306,210.41420054685716,135.02886106435173,0.0,183.4868971328931,242.88273037418188,282.7982443584002
196.4061158587633,140.8814475686196,325.70614914350017,206.86775166175659,100.07078388287906,174.59327117484995,257.35465615992507,39.97079105071168,340.99506755959146,287.3778746076818,330.2245861653744,192.07180618207713,230.37626370367204,285.2968129010001,250.7507556355669,268.9711473827783,279.5852281200865,32.76420637078138,277.442985929564,276.41098907345935,335.40092727720213,184.04555047176956,401.26260003155267,285.4410219284349,301.0347468120632,299.9364537621574,190.60226261080936,237.629346558303,168.479574760597,101.21611898094255,263.349611361805,204.29645168434382,56.67509260201695,210.3780465345423,362.67899781283285,281.6901210845774,281.52643544192136,115.99223727829691,207.8795862170332,227.8248152414734,202.27179310724176,296.75527267829233,316.9108365243368,82.90376988517411,391.7757792165755,63.996191273412585,183.4868971328931,0.0,209.76552170491198,273.6638176473248
343.1925565957692,229.780675573375,302.09091479904544,66.86676002488227,122.51922883761837,366.936947791662,251.68560163792438,227.57683127179436,442.46504420327693,235.63252963107126,511.2096156143236,380.17059193194683,214.8446435040284,238.4543512524716,343.01299898221885,314.34810885264994,212.6862938927528,242.52972177691143,217.26042976002338,224.55553085528626,266.6389235258709,392.3893952877527,435.0806831947816,225.60091928624794,219.35895414661687,239.87690187864527,343.1350342836436,145.23697164409313,374.2663543948058,271.7570213441767,70.2336604019891,162.74234922414465,240.171974140765,76.36207939306432,370.50852212031714,241.8325417107522,229.5661298010591,136.56226806536802,310.62814145647957,21.397055770221375,345.0841972291016,253.59104944702855,231.92227632035522,289.06656113686887,374.31899976992435,167.9770975468977,242.88273037418188,209.76552170491198,0.0,64.74225232114671
393.85280157429787,277.5613065702727,311.91934967712683,93.9502799162368,186.94560170259334,431.4555747623707,292.43877570911235,292.3081463108593,479.1193525733482,243.55896142775651,565.8329372128502,444.4428037403891,238.6120309236657,247.75881378626318,381.93282013281566,343.58681260132477,218.53329384457206,306.3994829027142,224.93839433204616,234.16428431009552,264.0542289052876,455.1952255634898,453.7458698682569,232.02929312354314,218.03308576829514,244.06449495410797,394.9273192163661,156.45645045198603,438.92577857017704,329.4721357604013,41.526205476001465,207.1436797070431,300.89429109334515,116.19948100244957,384.9510399214257,253.1445229059393,238.33770295857508,189.9999630773012,367.5701944344782,45.894140770858634,405.88414870116594,262.1242094807249,227.27378688335406,353.6105672008991,380.58133051069433,228.14725655242526,282.7982443584002,273.6638176473248,64.74225232114671,0.0
